ID	Plate	Row	Column	CTB	cellControl	virusControl	Chemical.name	wellType	Broad.Therapeutic.class	Reported.therapeutic.effect	Inhibition.Index	color	pch	CTBvc	CTBcc	Vratio	Vlog2R	I	z	p.value	log10Pval	e.value	FDR	log10FDR	sig	selected.FDR	selected.ii	selected.arbidolMean	selected.FDRandArbidol	selected.FDRorArbidol	selected.FDRonly	selected.ArbidolOnly
14B10	14	B	10	28856	37350.875	12296.8333333333	Propoxycaine hydrochloride	treated	Central Nervous System	Anesthetic	0.916052000737599	#FF00F2FF	1	12083	36942	0.78111634454009	-0.356390646148674	77.9022852389181	0.638001478170559	0.261736358932769	-0.582135943439383	407.785247217255	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14B11	14	B	11	16683	37350.875	12296.8333333333	Oxaprozin	treated	Central Nervous System 'Metabolism	Analgesic 'Anti-inflammatory	0.242642448829061	#FF00F2FF	1	12083	36942	0.451599805099886	-1.14688323141039	28.8716039635958	-1.01429560363515	0.844779139390462	-0.0732568189573607	1316.16589917034	0.97838605282361	-0.00948974692119612	0.00948974692119612	0	0	0	FALSE	FALSE	FALSE	FALSE
14B12	14	B	12	31633	37350.875	12296.8333333333	Arbidol	treated	NA	NA	NA	black	19	12083	36942	0.856288235612582	-0.223831590207636	86.1243241842306	0.91507800663133	0.180075340012528	-0.744545756529475	280.557379739519	0.873238203770858	-0.0588672723628904	0.0588672723628904	0	NA	1	FALSE	TRUE	FALSE	TRUE
14C01	14	C	1	36461	37350.875	12296.8333333333	NA	cellCtl	NA	NA	NA	#FF00F2FF	5	12083	36942	0.986979589626983	-0.0189078442972781	98.8348176901872	1.34341207790953	0.089569289075917	-1.04784087282843	139.548952380279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14C02	14	C	2	19473	37350.875	12296.8333333333	Phensuximide	treated	Central Nervous System	Anticonvulsant	0.396985063617924	#FF00F2FF	1	12083	36942	0.527123599155433	-0.923786812377159	42.7092662253646	-0.547976793057229	0.708146081110144	-0.149877143897868	1103.2915943696	0.940953506462164	-0.0264318350060795	0.0264318350060795	0	0	0	FALSE	FALSE	FALSE	FALSE
14C03	14	C	3	25913	37350.875	12296.8333333333	Ioxaglic acid	treated	Diagnostic	Contrastant	0.753245436105477	#FF00F2FF	1	12083	36942	0.701450923068594	-0.511585925500302	68.2762236929961	0.313610444068931	0.376908463120913	-0.423764110771549	587.223385542382	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14C04	14	C	4	22637	37350.875	12296.8333333333	Naftifine hydrochloride	treated	Infectiology 'Metabolism	Antifungal	0.5720173335792	#FF00F2FF	1	12083	36942	0.612771371338856	-0.706579198721538	56.1816725126369	-0.093966834101898	0.537432248658604	-0.269676277251057	837.319443410104	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14C05	14	C	5	34529	37350.875	12296.8333333333	Meprylcaine hydrochloride	treated	Neuromuscular	Local anesthetic	1.22988198414162	#FF00F2FF	1	12083	36942	0.934681392453034	-0.0974534217168314	93.9629906245744	1.17923517001848	0.119152272570428	-0.923897670015935	185.639240664727	0.742556962658907	-0.129270225351427	0.129270225351427	0	1	1	FALSE	TRUE	FALSE	TRUE
14C06	14	C	6	25063	37350.875	12296.8333333333	Milrinone	treated	Cardiovascular	Vasodilator	0.706223492531809	#FF00F2FF	1	12083	36942	0.678441881868876	-0.559702861160381	65.2917477089317	0.213035848103226	0.415649500836993	-0.381272736715965	647.581922304036	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14C07	14	C	7	21445	37350.875	12296.8333333333	Methantheline bromide	treated	Neuromuscular	Antispastic	0.506075972708833	#FF00F2FF	1	12083	36942	0.58050457473878	-0.784620658413325	51.3411135905794	-0.257090029072672	0.601445362715814	-0.22080381927807	937.051875111238	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14C08	14	C	8	13999	37350.875	12296.8333333333	Ticarcillin sodium	treated	Infectiology	Antibacterial	0.0941637470035037	#FF00F2FF	1	12083	36942	0.378945373829246	-1.39993820054285	13.1757482806962	-1.54323413491254	0.938613011037572	-0.0275134298990869	1462.35907119654	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
14C09	14	C	9	4435	37350.875	12296.8333333333	Thiethylperazine maleate	treated	Central Nervous System	Antiemetic 'Antivertigo	-0.434916098100682	#FF00F2FF	1	12083	36942	0.120053056142061	-3.05825596474782	-89.6822054381475	-5.00946981325894	0.999999727099067	-1.18519385271122e-07	1557.99957482035	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
14C10	14	C	10	19116	37350.875	12296.8333333333	Mesalamine	treated	Metabolism	Anti-inflammatory	0.377235847316983	#FF00F2FF	1	12083	36942	0.517459801851551	-0.950481301689778	41.0535277381261	-0.603773934755821	0.727003024460456	-0.13846378239577	1132.67071210939	0.940953506462164	-0.0264318350060795	0.0264318350060795	0	0	0	FALSE	FALSE	FALSE	FALSE
14C11	14	C	11	4626	37350.875	12296.8333333333	Vorinostat	treated	Oncology	Antineoplastic	-0.424349990780011	#FF00F2FF	1	12083	36942	0.125223323046938	-2.99742480330005	-85.9091235090292	-4.8823197900747	0.999999475774789	-2.27668176287362e-07	1557.99918325712	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
14C12	14	C	12	10367	37350.875	12296.8333333333	NA	virusCtl	NA	NA	NA	#FF00F2FF	17	12083	36942	0.280629094255861	-1.83326350658979	-13.7014614053186	-2.44897588632553	0.992836848054209	-0.00312211284530282	1546.83980926846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14D01	14	D	1	39901	37350.875	12296.8333333333	NA	cellCtl	NA	NA	NA	#FF00F2FF	5	12083	36942	1.08009853283526	0.111162929378178	106.902519736	1.61528756893771	0.0531242172061678	-1.2747074562931	82.7675304072094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14D02	14	D	2	25997	37350.875	12296.8333333333	Imidurea	treated	Infectiology	Antifungal	0.757892310529227	#FF00F2FF	1	12083	36942	0.703724757728331	-0.506916825549953	68.5658268540838	0.323369852779978	0.373207579050141	-0.4280495452411	581.45740816012	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14D03	14	D	3	27031	37350.875	12296.8333333333	Lansoprazole	treated	Metabolism	Antiulcer 'Antibacterial	0.815093121888254	#FF00F2FF	1	12083	36942	0.731714579611283	-0.45064708965608	72.0559841781346	0.440985529567941	0.329611736453611	-0.481997332817478	513.535085394726	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14D04	14	D	4	14445	37350.875	12296.8333333333	Bethanechol chloride	treated	Neuromuscular	Muscle relaxant	0.118836437396275	#FF00F2FF	1	12083	36942	0.391018353094039	-1.35469177048427	15.9821797797521	-1.44865950418002	0.92628365259071	-0.0332560004766323	1443.14993073633	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
14D05	14	D	5	21017	37350.875	12296.8333333333	Cyproterone acetate	treated	Endocrinology	Antineoplastic 'Contraceptive	0.482399041121151	#FF00F2FF	1	12083	36942	0.568918845758216	-0.813705222974755	49.5371295411011	-0.317882934719636	0.624713131086258	-0.204319365354813	973.303058232389	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14D06	14	D	6	27952	37350.875	12296.8333333333	(R) Propranolol hydrochloride	treated	Cardiovascular	Antianginal 'Antiarrhythmic 'Antihypertensive 'Antimigraine 'Antineoplastic	0.866042780748663	#FF00F2FF	1	12083	36942	0.756645552487683	-0.402310461019484	75.0540867243082	0.542019330427859	0.293902594705144	-0.531796579762189	457.900242550614	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14D07	14	D	7	27658	37350.875	12296.8333333333	Ciprofibrate	treated	Metabolism	Hypocholesterolemic	0.849778720265536	#FF00F2FF	1	12083	36942	0.748687131178604	-0.417565138014192	74.1079080761709	0.510133821629698	0.304978855867203	-0.515730269172924	475.157057441102	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14D08	14	D	8	36964	37350.875	12296.8333333333	Formestane	treated	Endocrinology	Antineoplastic	1.36458602249677	#FF00F2FF	1	12083	36942	1.00059552812517	0.000858909745813383	100.060860078698	1.38472878426593	0.0830677070447347	-1.08056777739516	129.419487575697	0.594989785092463	-0.225490490264825	0.225490490264825	0	1	1	FALSE	TRUE	FALSE	TRUE
14D09	14	D	9	24039	37350.875	12296.8333333333	Benzylpenicillin sodium	treated	Infectiology	Antibacterial	0.649575880508943	#FF00F2FF	1	12083	36942	0.650722754588274	-0.619885091858821	61.5589160204015	0.0872422277536204	0.465239487200799	-0.332323431635703	724.843121058845	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14D10	14	D	10	17343	37350.875	12296.8333333333	Methicillin sodium	treated	Infectiology	Antibacterial	0.279153605015674	#FF00F2FF	1	12083	36942	0.469465648854962	-1.09090849619821	32.3434637290487	-0.897296540809901	0.815219649075944	-0.0887253611625526	1270.11221326032	0.969080050691193	-0.0136403466463287	0.0136403466463287	0	0	0	FALSE	FALSE	FALSE	FALSE
14D11	14	D	11	17698	37350.875	12296.8333333333	Methiazole	treated	Infectiology	Antihelmintic	0.298792181449382	#FF00F2FF	1	12083	36942	0.479075307238374	-1.06167563967798	34.1566456583086	-0.836193673532244	0.798477021540433	-0.0977375774112643	1244.02719956	0.959515876494264	-0.0179478348766013	0.0179478348766013	0	0	0	FALSE	FALSE	FALSE	FALSE
14D12	14	D	12	11758	37350.875	12296.8333333333	NA	virusCtl	NA	NA	NA	#FF00F2FF	17	12083	36942	0.318282713442694	-1.65161929137798	-2.43489194267461	-2.06930096929644	0.980741073623662	-0.00844563598316155	1527.99459270567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14E01	14	E	1	34824	37350.875	12296.8333333333	NA	cellCtl	NA	NA	NA	#FF00F2FF	5	12083	36942	0.942666883222349	-0.0851800491483431	94.7242524375231	1.20488912055125	0.114123054552454	-0.942626612781505	177.803718992723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14E02	14	E	2	31598	37350.875	12296.8333333333	(S)-(-)-Propranolol hydrochloride	treated	Cardiovascular	Antianginal 'Antiarrhythmic 'Antihypertensive 'Antineoplastic	1.06773925871289	#FF00F2FF	1	12083	36942	0.855340804504358	-0.225428728686804	86.0252609049733	0.911739648628271	0.180952893489499	-0.742434468004935	281.924608056639	0.873238203770858	-0.0588672723628904	0.0588672723628904	0	1	1	FALSE	TRUE	FALSE	TRUE
14E03	14	E	3	25052	37350.875	12296.8333333333	(-) Eseroline fumarate salt	treated	Central Nervous System	Analgesic	0.705614973262032	#FF00F2FF	1	12083	36942	0.678144117806291	-0.560336190331473	65.2524651637072	0.211712055874522	0.416165841034922	-0.380733569628611	648.386380332409	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14E04	14	E	4	21037	37350.875	12296.8333333333	Isosorbide mononitrate	treated	Cardiovascular	Antianginal	0.483505439793472	#FF00F2FF	1	12083	36942	0.569460234962915	-0.812332991891237	49.6222428314045	-0.315014680852196	0.623624746386342	-0.205076659670176	971.60735486992	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14E05	14	E	5	35987	37350.875	12296.8333333333	Levalbuterol hydrochloride	treated	Respiratory	Antiasthmatic 'Bronchodilator	1.31053844735386	#FF00F2FF	1	12083	36942	0.97414866547561	-0.0377861351283129	97.6638826580099	1.30395244801399	0.0961248980253888	-1.01716410791389	149.762591123556	0.651141700537199	-0.186324490594935	0.186324490594935	0	1	1	FALSE	TRUE	FALSE	TRUE
14E06	14	E	6	16048	37350.875	12296.8333333333	Topiramate	treated	Central Nervous System	Anticonvulsant 'Antimigraine	0.207514290982851	#FF00F2FF	1	12083	36942	0.434410697850685	-1.20286846332406	25.3990931352046	-1.13131660679175	0.871039071464882	-0.0599623637741723	1357.07887334229	0.990946575770969	-0.00394975870674251	0.00394975870674251	0	0	0	FALSE	FALSE	FALSE	FALSE
14E07	14	E	7	38085	37350.875	12296.8333333333	D-cycloserine	treated	Infectiology	Antibacterial	1.4265996680804	#FF00F2FF	1	12083	36942	1.03094039304856	0.0439609213197803	102.734282993992	1.47482112576467	0.0701303200001392	-1.15409417943891	109.263038560217	0.557464482450086	-0.253782797458841	0.253782797458841	0	1	1	FALSE	TRUE	FALSE	TRUE
14E08	14	E	8	23337	37350.875	12296.8333333333	Nelarabine	treated	Oncology	Antineoplastic	0.610741287110455	#FF00F2FF	1	12083	36942	0.63171999350333	-0.662642861640637	58.9068448671702	-0.00213057542279871	0.500849975974682	-0.300292342722659	780.324262568554	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14E09	14	E	9	28882	37350.875	12296.8333333333	Synephrine	treated	Cardiovascular	Vasoconstrictor	0.917490319011617	#FF00F2FF	1	12083	36942	0.781820150506199	-0.355091325992155	77.9828761940473	0.640717332743991	0.260853175423943	-0.583603872145738	406.409247310503	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14E10	14	E	10	37973	37350.875	12296.8333333333	(S,-) Cycloserine	treated	Infectiology	Antibacterial	1.4204038355154	#FF00F2FF	1	12083	36942	1.02790861350225	0.0397120070340271	102.470742050035	1.4659399941689	0.0713323175178173	-1.14671366594357	111.135750692759	0.561291670165451	-0.250811402868557	0.250811402868557	0	1	1	FALSE	TRUE	FALSE	TRUE
14E11	14	E	11	29962	37350.875	12296.8333333333	Homosalate	treated	Dermatology	Radioprotectant	0.977235847316983	#FF00F2FF	1	12083	36942	0.811055167559959	-0.302128045724377	81.2679490239781	0.751421816329167	0.226199418609486	-0.645508515657321	352.418694193579	0.917757016129113	-0.0372722866883058	0.0372722866883058	0	0	0	FALSE	FALSE	FALSE	FALSE
14E12	14	E	12	12210	37350.875	12296.8333333333	NA	virusCtl	NA	NA	NA	#FF00F2FF	17	12083	36942	0.330518109468897	-1.59719877406148	0.940566713272658	-1.95555055135589	0.974740938581364	-0.0111107934237967	1518.64638230977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14F01	14	F	1	36382	37350.875	12296.8333333333	NA	cellCtl	NA	NA	NA	#FF00F2FF	5	12083	36942	0.984841102268421	-0.0220371210408215	98.6407228011325	1.33687122613189	0.0906323372955751	-1.04271681994657	141.205181506506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14F02	14	F	2	28357	37350.875	12296.8333333333	Spaglumic acid	treated	Allergology 'Cardiovascular	Antiallergic 'Vasodilator	0.888447353863175	#FF00F2FF	1	12083	36942	0.767608683882843	-0.381557062192203	76.341326228197	0.585398333544649	0.27913995451442	-0.554177996606156	434.900049133466	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14F03	14	F	3	32085	37350.875	12296.8333333333	Ranolazine	treated	Cardiovascular	Antianginal	1.09468006638392	#FF00F2FF	1	12083	36942	0.868523631638785	-0.203362991162681	87.3938988451912	0.9578617178276	0.169066246321489	-0.771943089620147	263.40521176888	0.869032138849574	-0.060964162024375	0.060964162024375	0	1	1	FALSE	TRUE	FALSE	TRUE
14F04	14	F	4	30912	37350.875	12296.8333333333	Misoprostol	treated	Metabolism	Antiulcer	1.02978978425226	#FF00F2FF	1	12083	36942	0.836771154783174	-0.257094975100471	84.0611468018913	0.845550480612584	0.19890178015441	-0.701361329958635	309.88897348057	0.895568252134629	-0.0479013105453643	0.0479013105453643	0	1	1	FALSE	TRUE	FALSE	TRUE
14F05	14	F	5	33962	37350.875	12296.8333333333	Sulfadoxine	treated	Infectiology	Antibacterial	1.1985155817813	#FF00F2FF	1	12083	36942	0.91933300849981	-0.121340553625385	92.4813798251485	1.12930600043348	0.129384385257435	-0.888118133294227	201.580872231084	0.769392642103372	-0.113851971277427	0.113851971277427	0	1	1	FALSE	TRUE	FALSE	TRUE
14F06	14	F	6	32824	37350.875	12296.8333333333	Cyclopentolate hydrochloride	treated	Ophthalmology	Mydriatic	1.1355614973262	#FF00F2FF	1	12083	36942	0.888527962752423	-0.170510915043709	89.4315646038001	1.02652952131454	0.152321027876422	-0.817240138290272	237.316161431466	0.838573008591754	-0.0764591204780165	0.0764591204780165	0	1	1	FALSE	TRUE	FALSE	TRUE
14F07	14	F	7	23370	37350.875	12296.8333333333	Estriol	treated	Endocrinology	Menopausal symptoms	0.612566844919786	#FF00F2FF	1	12083	36942	0.632613285691083	-0.660604240266056	59.0332913345018	0.00213057542279895	0.499150024025318	-0.301768903647219	777.675737431446	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14F08	14	F	8	33326	37350.875	12296.8333333333	(-) Isoproterenol hydrochloride	treated	Cardiovascular 'Respiratory	Bronchodilator 'Vasodilator	1.16333210400148	#FF00F2FF	1	12083	36942	0.902116831790374	-0.148613808047925	90.7897431547177	1.07229911696122	0.14179285163924	-0.848345663171898	220.913262853936	0.806252784138452	-0.0935287726557406	0.0935287726557406	0	1	1	FALSE	TRUE	FALSE	TRUE
14F09	14	F	9	26750	37350.875	12296.8333333333	Sarafloxacin	treated	Infectiology	Antibacterial	0.799548220542135	#FF00F2FF	1	12083	36942	0.724108061285258	-0.46572308287301	71.1208884769099	0.409473507744981	0.341096102311747	-0.467123243225766	531.427727401701	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14F10	14	F	10	24998	37350.875	12296.8333333333	Nialamide	treated	Central Nervous System	Antidepressant 'Detoxifying agents for antineoplastic treatment	0.702627696846764	#FF00F2FF	1	12083	36942	0.676682366953603	-0.563449299719574	65.0593730626186	0.20520499729712	0.418705982624111	-0.378090833706151	652.343920928364	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14F11	14	F	11	23764	37350.875	12296.8333333333	Toltrazuril	treated	Infectiology	Anticoccidial	0.634362898764521	#FF00F2FF	1	12083	36942	0.643278653023659	-0.636484280737082	60.5293433786171	0.0525464040922115	0.479046660631376	-0.31962218289486	746.354697263683	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14F12	14	F	12	13978	37350.875	12296.8333333333	NA	virusCtl	NA	NA	NA	#FF00F2FF	17	12083	36942	0.378376915164312	-1.40210402257871	13.0414121314151	-1.54776116210582	0.939160094797145	-0.0272603690112662	1463.21142769395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14G01	14	G	1	39872	37350.875	12296.8333333333	NA	cellCtl	NA	NA	NA	#FF00F2FF	5	12083	36942	1.07931351848844	0.110113999087758	106.837459332261	1.61309508226524	0.0533619260586934	-1.27276850327505	83.1378807994444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14G02	14	G	2	20221	37350.875	12296.8333333333	Perindopril	treated	Cardiovascular	Antihypertensive	0.438364373962751	#FF00F2FF	1	12083	36942	0.547371555411185	-0.869407629007038	46.0821611234868	-0.434312771827124	0.667969334725389	-0.175243474747871	1040.69622350216	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14G03	14	G	3	24530	37350.875	12296.8333333333	Fexofenadine hydrochloride	treated	Allergology	Antihistaminic	0.676737967914439	#FF00F2FF	1	12083	36942	0.66401385956364	-0.590714740491279	63.3682210376238	0.148214446011531	0.441086765732515	-0.355475972499453	687.213181011258	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14G04	14	G	4	20841	37350.875	12296.8333333333	4-aminosalicylic acid	treated	Infectiology 'Metabolism	Antibacterial 'Antifungal	0.472662732804721	#FF00F2FF	1	12083	36942	0.564154620756862	-0.825837471221986	48.784621031782	-0.343241905503664	0.634291759288117	-0.197710930915237	988.226560970887	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14G05	14	G	5	24988	37350.875	12296.8333333333	Clonixin lysinate	treated	Central Nervous System 'Infectiology	Analgesic 'Antifungal	0.702074497510603	#FF00F2FF	1	12083	36942	0.676411672351253	-0.56402653937073	65.023569496737	0.203998444055646	0.419177357404451	-0.377602184564135	653.078322836135	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14G06	14	G	6	4263	37350.875	12296.8333333333	Verteporfin	treated	Ophthalmology	Antineoplastic	-0.444431126682648	#FF00F2FF	1	12083	36942	0.115397108981647	-3.11532101397231	-93.2216924525136	-5.12874786350846	0.999999854162159	-6.33365742768098e-08	1557.99977278464	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
14G07	14	G	7	20194	37350.875	12296.8333333333	Meropenem	treated	Infectiology	Antibacterial	0.436870735755117	#FF00F2FF	1	12083	36942	0.546640679984841	-0.871335268343873	45.9625983702109	-0.438341946686457	0.669430788596515	-0.174294317359062	1042.97316863337	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14G08	14	G	8	25887	37350.875	12296.8333333333	Ramipril	treated	Cardiovascular	Antihypertensive	0.751807117831459	#FF00F2FF	1	12083	36942	0.700747117102485	-0.513034190913937	68.186394336944	0.310583262332828	0.378058726528088	-0.422440732898007	589.015495930762	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14G09	14	G	9	15711	37350.875	12296.8333333333	Mephenytoin	treated	Central Nervous System	Anticonvulsant	0.188871473354232	#FF00F2FF	1	12083	36942	0.425288289751502	-1.23348696376574	23.4999659779436	-1.19531576361154	0.884018158430597	-0.0535388141439241	1377.30029083487	0.992470372966697	-0.00328244884608268	0.00328244884608268	0	0	0	FALSE	FALSE	FALSE	FALSE
14G10	14	G	10	23087	37350.875	12296.8333333333	Rifabutin	treated	Infectiology	Antibacterial	0.596911303706436	#FF00F2FF	1	12083	36942	0.624952628444589	-0.678181257589761	57.9430684149736	-0.034609116982021	0.513804284221974	-0.28920227880419	800.507074817835	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14G11	14	G	11	10040	37350.875	12296.8333333333	Parbendazole	treated	Infectiology	Antifungal	-0.124847870182556	#FF00F2FF	1	12083	36942	0.271777380759028	-1.87950270509811	-16.5694698430411	-2.5456256135776	0.994545894518819	-0.00237517103489129	1549.50250366032	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
14G12	14	G	12	13512	37350.875	12296.8333333333	NA	virusCtl	NA	NA	NA	#FF00F2FF	17	12083	36942	0.365762546694819	-1.45102074113486	10.0073292300972	-1.65000747387239	0.950529296276636	-0.0220344931960026	1480.924643599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14H01	14	H	1	37597	37350.875	12296.8333333333	NA	cellCtl	NA	NA	NA	#FF00F2FF	5	12083	36942	1.0177304964539	0.0253555742768942	101.580277431024	1.43593200624843	0.0755108449824034	-1.12199066985723	117.645896482584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14H02	14	H	2	24481	37350.875	12296.8333333333	Mecamylamine hydrochloride	treated	Cardiovascular	Antihypertensive	0.674027291167251	#FF00F2FF	1	12083	36942	0.662687456012127	-0.593599483938955	63.1892934433856	0.142184720661514	0.443467050157348	-0.353138642949387	690.921664145149	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14H03	14	H	3	20180	37350.875	12296.8333333333	Procarbazine hydrochloride	treated	Oncology	Antineoplastic	0.436096256684492	#FF00F2FF	1	12083	36942	0.546261707541552	-0.872335799942524	45.9005399185138	-0.440433269832972	0.670188333499655	-0.173803136543754	1044.15342359246	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14H04	14	H	4	18061	37350.875	12296.8333333333	Viomycin sulfate	treated	Infectiology	Antibacterial	0.318873317352019	#FF00F2FF	1	12083	36942	0.488901521303665	-1.03238420033321	35.9734612153239	-0.774968355732174	0.780820820749782	-0.107448614634166	1216.51883872816	0.959515876494264	-0.0179478348766013	0.0179478348766013	0	0	0	FALSE	FALSE	FALSE	FALSE
14H05	14	H	5	4565	37350.875	12296.8333333333	Saquinavir mesylate	treated	Immunology	Antiviral	-0.427724506730592	#FF00F2FF	1	12083	36942	0.123572085972606	-3.01657520906466	-87.0969366003141	-4.92234819786777	0.999999572440547	-1.85686750943982e-07	1557.99933386237	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
14H06	14	H	6	26371	37350.875	12296.8333333333	Ronidazole	treated	Infectiology 'Metabolism	Antibacterial 'Antiprotozoal 'Antitrichomonal	0.778581965701641	#FF00F2FF	1	12083	36942	0.713848735856207	-0.48630969451209	69.8439940282663	0.366443125209187	0.357017222460532	-0.447310833077827	556.232832593508	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14H07	14	H	7	18320	37350.875	12296.8333333333	Dorzolamide hydrochloride	treated	Cardiovascular	Antiglaucoma 'Antihypertensive	0.333201180158584	#FF00F2FF	1	12083	36942	0.495912511504521	-1.01184247095194	37.247571820427	-0.732031786629897	0.767925416672922	-0.114680957963677	1196.42779917641	0.957066404061515	-0.0190579285585747	0.0190579285585747	0	0	0	FALSE	FALSE	FALSE	FALSE
14H08	14	H	8	24876	37350.875	12296.8333333333	Azaperone	treated	Central Nervous System	Antipsychotic 'Sedative	0.695878664945602	#FF00F2FF	1	12083	36942	0.673379892804937	-0.570507452105673	64.6215877797612	0.190451962533826	0.424477491254766	-0.372145334119735	661.335931374926	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
14H09	14	H	9	17837	37350.875	12296.8333333333	Cefepime hydrochloride	treated	Infectiology	Antibacterial	0.306481652222017	#FF00F2FF	1	12083	36942	0.482837962211034	-1.05038898519763	34.8567058091669	-0.812602172980654	0.791776907344256	-0.101397168862182	1233.58842164235	0.959515876494264	-0.0179478348766013	0.0179478348766013	0	0	0	FALSE	FALSE	FALSE	FALSE
14H10	14	H	10	14303	37350.875	12296.8333333333	Clocortolone pivalate	treated	Endocrinology	Anti-inflammatory	0.110981006822792	#FF00F2FF	1	12083	36942	0.387174489740675	-1.3689441958313	15.0981662701766	-1.47845009456457	0.930356327266258	-0.0313506844279706	1449.49515788083	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
